DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NL35,2021,162,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NL35,2022,159,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NL36,2019,124,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NL36,2020,128,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NL36,2021,127,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NL36,2022,129,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NL4,2019,125,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NL4,2020,129,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NL4,2021,130,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NL4,2022,128,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NL41,2019,131,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NL41,2020,136,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NL41,2021,137,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NL41,2022,136,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NL42,2019,111,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NL42,2020,114,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NL42,2021,114,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NL42,2022,111,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NO,2019,146,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NO,2020,141,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NO,2021,171,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NO0,2019,124,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NO0,2020,125,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NO0,2021,129,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NO02,2019,95,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NO02,2020,99,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NO02,2021,104,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NO06,2019,116,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NO06,2020,117,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NO06,2021,120,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NO07,2019,114,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NO07,2020,111,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NO07,2021,118,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NO08,2019,144,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NO08,2020,146,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NO08,2021,147,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NO09,2019,97,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NO09,2020,98,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NO09,2021,106,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NO0A,2019,125,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NO0A,2020,124,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,NO0A,2021,129,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL,2019,74,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL,2020,78,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL,2021,79,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL,2022,78,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL2,2019,72,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL2,2020,75,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL2,2021,77,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL2,2022,76,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL21,2019,67,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL21,2020,71,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL21,2021,72,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL21,2022,69,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL22,2019,75,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL22,2020,78,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL22,2021,81,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL22,2022,82,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL4,2019,71,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL4,2020,76,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL4,2021,76,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL4,2022,74,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL41,2019,80,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL41,2020,84,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL41,2021,83,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL41,2022,81,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL42,2019,61,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL42,2020,66,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL42,2021,66,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL42,2022,64,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL43,2019,60,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL43,2020,65,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL43,2021,65,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL43,2022,63,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL5,2019,75,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL5,2020,80,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL5,2021,82,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL5,2022,79,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL51,2019,80,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL51,2020,86,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL51,2021,87,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL51,2022,84,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL52,2019,60,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL52,2020,64,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL52,2021,66,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL52,2022,63,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL6,2019,62,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL6,2020,66,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL6,2021,67,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL6,2022,68,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL61,2019,58,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL61,2020,65,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL61,2021,65,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL61,2022,65,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL62,2019,51,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL62,2020,57,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL62,2021,57,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL62,2022,56,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL63,2019,71,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL63,2020,73,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL63,2021,76,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL63,2022,77,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL7,2019,64,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL7,2020,70,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL7,2021,70,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL7,2022,68,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL71,2019,69,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL71,2020,76,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL71,2021,75,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL71,2022,73,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL72,2019,54,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL72,2020,59,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL72,2021,59,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL72,2022,57,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL8,2019,52,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL8,2020,57,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL8,2021,57,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL8,2022,56,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL81,2019,51,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL81,2020,55,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL81,2021,55,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL81,2022,55,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL82,2019,52,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL82,2020,56,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL82,2021,57,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL82,2022,55,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL84,2019,55,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL84,2020,61,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL84,2021,60,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL84,2022,60,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL9,2019,118,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL9,2020,122,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL9,2021,120,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL9,2022,120,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL91,2019,159,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL91,2020,158,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL91,2021,154,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL91,2022,151,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL92,2019,65,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL92,2020,69,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL92,2021,70,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PL92,2022,73,b,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT,2019,77,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT,2020,75,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT,2021,74,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT,2022,77,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT1,2019,77,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT1,2020,75,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT1,2021,74,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT1,2022,77,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT11,2019,66,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT11,2020,65,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT11,2021,65,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT11,2022,66,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT15,2019,82,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT15,2020,70,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT15,2021,71,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT15,2022,84,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT19,2019,68,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT19,2020,68,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT19,2021,67,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT19,2022,68,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT1A,2019,119,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT1A,2020,114,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT1A,2021,112,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT1A,2022,120,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT1B,2019,54,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT1B,2020,53,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT1B,2021,52,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT1B,2022,53,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT1C,2019,71,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT1C,2020,67,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT1C,2021,70,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT1C,2022,73,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT1D,2019,63,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT1D,2020,63,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT1D,2021,60,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT1D,2022,59,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT2,2019,68,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT2,2020,65,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT2,2021,65,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT2,2022,67,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT20,2019,68,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT20,2020,65,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT20,2021,65,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT20,2022,67,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT3,2019,76,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT3,2020,68,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT3,2021,71,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT3,2022,82,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT30,2019,76,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT30,2020,68,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT30,2021,71,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,PT30,2022,82,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,RO,2019,69,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,RO,2020,71,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,RO,2021,72,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,RO,2022,72,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,RO1,2019,64,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,RO1,2020,67,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,RO1,2021,67,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,RO1,2022,65,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,RO11,2019,64,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,RO11,2020,67,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,RO11,2021,67,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,RO11,2022,65,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,RO12,2019,64,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,RO12,2020,68,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,RO12,2021,68,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,RO12,2022,65,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,RO2,2019,49,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,RO2,2020,51,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,RO2,2021,51,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,RO2,2022,48,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,RO21,2019,44,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,RO21,2020,47,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,RO21,2021,45,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,RO21,2022,43,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,RO22,2019,55,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,PPS_HAB_EU27_2020,RO22,2020,56,,
