country_region,sub_region_1,date,retail_and_recreation_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline
Poland,,2023-05-20,-2.09899882963143,5.316826142330757,-3.1967978425153776
Poland,,2023-05-21,-1.7886130625120376,5.449150187721108,-3.2751492885073907
Poland,,2023-05-22,-1.4753658960430627,5.567854195504733,-3.349862016671415
Poland,,2023-05-23,-1.1597584588683012,5.67264146748199,-3.420853020551273
Poland,,2023-05-24,-0.8422956555613491,5.763250090045122,-3.488043428557095
Poland,,2023-05-25,-0.5234853588856556,5.839453588825755,-3.551358591592337
Poland,,2023-05-26,-0.20383759730666579,5.901061494762965,-3.6107281659894856
Poland,,2023-05-27,0.11613626094497975,5.9479198201766925,-3.666086191662535
Poland,,2023-05-28,0.43592432595352765,5.979911443656734,-3.7173711653891304
Poland,,2023-05-29,0.7550150050327797,5.9969564028053135,-3.764526109141176
Poland,,2023-05-30,1.0728978211652571,5.999012094101398,-3.8074986333878584
Poland,,2023-05-31,1.3890642296565878,5.986073379387335,-3.846240995300902
Poland,,2023-06-01,1.7030084316983098,5.958172598711551,-3.8807101517972136
Poland,,2023-06-02,2.0142281835384046,5.915379489495298,-3.9108678073600833
Poland,,2023-06-03,2.322225599963933,5.8578010122253845,-3.936680456585863
Poland,,2023-06-04,2.6265079508112272,5.78558108310871,-3.958119421408713
Poland,,2023-06-05,2.9265884492290364,5.698900214356647,-3.9751608829621863
Poland,,2023-06-06,3.221987030433651,5.597975062998536,-3.9877859080421643
Poland,,2023-06-07,3.512231119710148,5.483057889352001,-3.99598047014183
Poland,,2023-06-08,3.79685638843112,5.354435926503414,-3.9997354650352146
Poland,,2023-06-09,4.075407496883483,5.212430662374913,-3.9990467208920712
Poland,,2023-06-10,4.347438822714681,5.0573970361718885,-3.9939150029128148
Poland,,2023-06-11,4.612515173833688,4.889722551219872,-3.984346012478376
Poland,,2023-06-12,4.870212484625321,4.709826306408108,-3.9703503808159213
Poland,,2023-06-13,5.120118494364805,4.518157948660421,-3.951943657187467
Poland,,2023-06-14,5.361833406746998,4.315196549052284,-3.929146291614538
Poland,,2023-06-15,5.5949705294751855,4.101449405382437,-3.901983612158002
Poland,,2023-06-16,5.819156892886269,3.8774507741926607,-3.870485796778392
Poland,,2023-06-17,6.034033846622703,3.6437605354047626,-3.8346878398079705
Poland,,2023-06-18,6.239257633396404,3.400962792912121,-3.7946295130716945
Poland,,2023-06-19,6.4344999389273125,3.149664414624419,-3.750355321700419
Poland,,2023-06-20,6.61944841717605,2.890493515613673,-3.701914454685312
Poland,,2023-06-21,6.793807190030989,2.6240978881537784,-3.6493607302285227
Poland,,2023-06-22,6.957297320650118,2.3511433825773,-3.592752535950654
Poland,,2023-06-23,7.1096572597004775,2.0723122429961824,-3.532152764021675
Poland,,2023-06-24,7.25064326378131,1.788301402046928,-3.46762874128718
Poland,,2023-06-25,7.380029785361517,1.4998207389219231,-3.3992521544677614
Poland,,2023-06-26,7.49760983360751,1.2075913050410718,-3.327098970514393
Poland,,2023-06-27,7.603195305524526,0.9123435217990951,-3.251249352208576
Poland,,2023-06-28,7.696617286881197,0.6148153548919418,-3.171787569100796
Poland,,2023-06-29,7.777726322436312,0.3157504697872061,-3.088801903886429
Poland,,2023-06-30,7.84639265503532,0.01589637294766833,-3.0023845543228376
Poland,,2023-07-01,7.902506433194101,-0.2839974565456528,-2.91263153079695
Poland,,2023-07-02,7.945977886837899,-0.5831814403005409,-2.8196425496569923
Poland,,2023-07-03,7.976737470914303,-0.8809077741697006,-2.7235209224266876
Poland,,2023-07-04,7.994735976650484,-1.1764322973713366,-2.62437344102538
Poland,,2023-07-05,7.999944610276737,-1.4690163525036415,-2.5223102591212903
Poland,,2023-07-06,7.992355039090378,-1.7579286318036145,-2.4174447697499724
Poland,,2023-07-07,7.971979404786285,-2.042447005035693,-2.3098934793335864
Poland,,2023-07-08,7.938850304032773,-2.3218603244409386,-2.199775878241391
Poland,,2023-07-09,7.893020736323883,-2.5954702022365645,-2.087214308034912
Poland,,2023-07-10,7.834564019191496,-2.862592756221351,-1.972333825545559
Poland,,2023-07-11,7.763573670912924,-3.122560319125073,-1.8552620639353097
Poland,,2023-07-12,7.680163260901596,-3.3747231074290323,-1.7361290908953124
Poland,,2023-07-13,7.584466228020288,-3.6184508454861657,-1.6150672641395614
Poland,,2023-07-14,7.476635667107318,-3.853134340882357,-1.4922110843544885
Poland,,2023-07-15,7.356844084057521,-4.078187007099916,-1.3676970457674396
Poland,,2023-07-16,7.2252831198496015,-4.293046329678463,-1.2416634845005388
Poland,,2023-07-17,7.08216324396145,-4.49717527220818,-1.114250424878201
Poland,,2023-07-18,6.927713417663875,-4.690063618640924,-0.985599423858793
Poland,,2023-07-19,6.762180727731415,-4.871229248564982,-0.8558534137637929
Poland,,2023-07-20,6.585829991156172,-5.040219342254781,-0.7251565434787512
Poland,,2023-07-21,6.398943331497244,-5.196611512484436,-0.593654018302803
Poland,,2023-07-22,6.201819727543029,-5.340014860275879,-0.461491938624217
Poland,,2023-07-23,5.994774535009059,-5.470070951942569,-0.3288171376017736
Poland,,2023-07-24,5.778138982036104,-5.586454714987286,-0.1957770180318595
Poland,,2023-07-25,5.552259639295801,-5.68887525061391,-0.06251938858286092
Poland,,2023-07-26,5.31749786555151,-5.777076560822959,0.07080770042165431
Poland,,2023-07-27,5.074229229561383,-5.8508381882732845,0.20405612148795188
Poland,,2023-07-28,4.822842909248461,-5.909975767310529,0.3370778345230529
Poland,,2023-07-29,4.563741069098978,-5.95434148478538,0.46972505130838293
Poland,,2023-07-30,4.297338216785153,-5.9838244495093695,0.6018503996938698
Poland,,2023-07-31,4.0240605400410665,-5.998350969425118,0.7333070873295303
Poland,,2023-08-01,3.7443452248533786,-5.9978847357981,0.8639490647528963
Poland,,2023-08-02,3.458639756056973,-5.982426913969573,0.9936311876513382
Poland,,2023-08-03,3.1674012014546733,-5.952016140443832,1.122209378118479
Poland,,2023-08-04,2.8710954806062663,-5.906728426317067,1.24954078472599
Poland,,2023-08-05,2.5701966194565924,-5.84667696728921,1.375483941232596
Poland,,2023-08-06,2.2651859919951036,-5.7720118607336115,1.4998989237543963
Poland,,2023-08-07,1.956551550160383,-5.682919730531866,1.6226475062213435
Poland,,2023-08-08,1.6447870432208094,-5.579623260611177,1.743593313947598
Poland,,2023-08-09,1.3303912278812715,-5.462380638350583,1.8626019751448253
Poland,,2023-08-10,1.0138670703787827,-5.331484909246956,1.9795412702105124
Poland,,2023-08-11,0.6957209418437941,-5.1872632444538365,2.0942812786249325
Poland,,2023-08-12,0.3764618082144077,-5.030076123024099,2.206694523293961
Poland,,2023-08-13,0.0566004159994475,-4.8603164308998075,2.3166561121770832
Poland,,2023-08-14,-0.2633515248070572,-4.678408478902133,2.4240438770436215
Poland,,2023-08-15,-0.5828821593524761,-4.48480694217524,2.528738509202572
Poland,,2023-08-16,-0.9014803067844934,-4.279995723735156,2.6306236920554777
Poland,,2023-08-17,-1.218636278031198,-4.0644867449644755,2.7295862303252627
Poland,,2023-08-18,-1.5338426911949268,-3.8388186660751624,2.825516175817026
Poland,,2023-08-19,-1.8465952832550667,-3.603555539738777,2.9183069495714333
Poland,,2023-08-20,-2.156393716781316,-3.359285401248491,3.0078554602747403
Poland,,2023-08-21,-2.462742380366841,-3.1066187987370304,3.094062218794209
Poland,,2023-08-22,-2.765151181500801,-2.8461872671245927,3.1768314487112757
Poland,,2023-08-23,-3.06313633061187,-2.5786417496100187,3.256071192729976
Poland,,2023-08-24,-3.3562211150281405,-2.3046509706520832,3.331693414842189
Poland,,2023-08-25,-3.643936661616019,-2.0248997645065416,3.4036140981364738
Poland,,2023-08-26,-3.9258226868770074,-1.7400873634970644,3.4717533381414754
Poland,,2023-08-27,-4.201428233303167,-1.450925650298906,3.5360354316004856
Poland,,2023-08-28,-4.47031239081293,-1.158137378602472,3.596388960578328
Poland,,2023-08-29,-4.732045002113176,-0.8624543666058195,3.652746871807356
Poland,,2023-08-30,-4.986207350859135,-0.564615667850204,3.705046551184139
Poland,,2023-08-31,-5.232392831511268,-0.26536572397103353,3.7532298933342174
Poland,,2023-09-01,-5.470207599817211,0.03454749601818215,3.79724336616772
Poland,,2023-09-02,-5.699271202878832,0.3343743652593405,3.8370380703539104
Poland,,2023-09-03,-5.919217187795527,0.6333654727261537,3.8725697936487644
Poland,,2023-09-04,-6.129693687910738,0.9307734963615135,3.903799060015109
Poland,,2023-09-05,-6.330363985723538,1.2258550709935194,3.930691173480869
Poland,,2023-09-06,-6.520907051564808,1.5178726463609375,3.953216256686548
Poland,,2023-09-07,-6.701018057176221,1.8060963306052464,3.971349284079229
Poland,,2023-09-08,-6.870408863370459,2.0898057146198292,3.98507010971616
Poland,,2023-09-09,-7.028808480992331,2.36829167269764,3.994363489647082
Poland,,2023-09-10,-7.175963504443788,2.640858134976244,3.999219098850366
Poland,,2023-09-11,-7.311638517078706,2.90682382724966,3.9996315427042064
Poland,,2023-09-12,-7.435616467819328,3.1655239737995373,3.9956003629800843
Poland,,2023-09-13,-7.547699018391687,3.4163119589879334,3.9871300383518675
Poland,,2023-09-14,-7.647706860624537,3.658560943459735,3.974229979419962
Poland,,2023-09-15,-7.735480003304174,3.89166543091466,3.9569145182560685
Poland,,2023-09-16,-7.810878028126249,4.115042781532408,3.935202892480118
Poland,,2023-09-17,-7.87378031433511,4.328134668269181,3.9091192238871275
Poland,,2023-09-18,-7.92408623169124,4.5304084723842415,3.878692491647676
Poland,,2023-09-19,-7.961715301458239,4.721358614709466,3.8439565001118363
Poland,,2023-09-20,-7.986607325151584,4.900507819334003,3.8049498412522245
Poland,,2023-09-21,-7.998722480843384,5.067408306545287,3.761715851788024
Poland,,2023-09-22,-7.998041386868959,5.221642912045441,3.7143025650375194
Poland,,2023-09-23,-7.984565132833375,5.362826129644543,3.6627626575527237
Poland,,2023-09-24,-7.95831527786831,5.4906050748253925,3.607153390595237
Poland,,2023-09-25,-7.9193338161420295,5.604660366771057,3.547536546518549
Poland,,2023-09-26,-7.867683109677706,5.704706926650456,3.483978360127317
Poland,,2023-09-27,-7.803445788587448,5.790494690167164,3.416549445090003
Poland,,2023-09-28,-7.726724618881769,5.8618092325897955,3.3453247154864276
Poland,,2023-09-29,-7.637642338065888,5.918472304702188,3.2703833025776476
Poland,,2023-09-30,-7.536341458785904,5.96034227833363,3.1918084668905236
Poland,,2023-10-01,-7.422984040838963,5.9873145003554775,3.109687505714494
Poland,,2023-10-02,-7.297751431912155,5.999321554259552,3.0241116561136314
Poland,,2023-10-03,-7.160843977464871,5.996333428664247,2.935175993561477
Poland,,2023-10-04,-7.01248070021891,5.978357592327365,2.8429793263114838
Poland,,2023-10-05,-6.852898949768697,5.945438975478101,2.747624085620119
Poland,,2023-10-06,-6.682354022872663,5.897659857514914,2.6492162119449714
Poland,,2023-10-07,-6.501118755032864,5.83513966134982,2.5478650372439886
Poland,,2023-10-08,-6.30948308401638,5.758034654913343,2.4436831635068583
Poland,,2023-10-09,-6.107753586016742,5.666537560566065,2.3367863376531424
Poland,,2023-10-10,-5.896252985197419,5.560877073393054,2.227293322936581
Poland,,2023-10-11,-5.675319637402,5.441317289585386,2.1153257669980943
Poland,,2023-10-12,-5.445306988856982,5.308157046337019,2.001008066714348
Poland,,2023-10-13,-5.20658301073337,5.1617291749075624,1.8844672299916554
Poland,,2023-10-14,-4.959529610471056,5.002399668717426,1.765832734659218
Poland,,2023-10-15,-4.704542020808546,4.830566768554832,1.6452363846182685
Poland,,2023-10-16,-4.442028167494848,4.646659967181442,1.5228121634066991
Poland,,2023-10-17,-4.172408016695295,4.451138935823829,1.3986960853423491
Poland,,2023-10-18,-3.896112903135269,4.244492375235005,1.273026044409926
Poland,,2023-10-19,-3.6135848400566513,4.027236794196991,1.1459416610597586
Poland,,2023-10-20,-3.3252758120908776,3.799915218517799,1.0175841270881691
Poland,,2023-10-21,-3.0316470521801495,3.5630958337499665,0.8880960487723295
Poland,,2023-10-22,-2.733168303702812,3.3173705650221983,0.7576212884334595
Poland,,2023-10-23,-2.4303170689843583,3.063353597535069,0.6263048046047149
Poland,,2023-10-24,-2.1235778453955207,2.8016798414178155,0.494292490980896
Poland,,2023-10-25,-1.8134413502598299,2.533003344783597,0.3617310143294631
Poland,,2023-10-26,-1.5004037358105788,2.257995658950136,0.22876765154249343
Poland,,2023-10-27,-1.1849657954530908,1.9773441599107073,0.09555012601095543
Poland,,2023-10-28,-0.8676321626020423,1.691750330252434,-0.0377735564973656
Poland,,2023-10-29,-0.5489105033758769,1.4019280058150703,-0.17105527227340905
Poland,,2023-10-30,-0.22931070443897225,1.1086015914730771,-0.30414694423341426
Poland,,2023-10-31,0.09065594270802677,0.8125042505010325,-0.4369007064339503
Poland,,2023-11-01,0.41047755968559596,0.5143760720467692,-0.5691690683520829
Poland,,2023-11-02,0.7296425001315441,0.21496222129426895,-0.7008050787486165
Poland,,2023-11-03,1.047640168226047,-0.08498892306130619,-0.8316624889320192
Poland,,2023-11-04,1.3639618355360381,-0.38472763937068866,-0.9615959152420908
Poland,,2023-11-05,1.6781014548721782,-0.6835047369438406,-1.090461000572295
Poland,,2023-11-06,1.9895564698564625,-0.9805734286370189,-1.2181145747517477
Poland,,2023-11-07,2.2978286189049983,-1.2751911974313748,-1.3444148136083485
Poland,,2023-11-08,2.6024247323405816,-1.56662165233889,-1.4692213965367653
Poland,,2023-11-09,2.9028575213587544,-1.854136368996424,-1.5923956623956745
Poland,,2023-11-10,3.198646357585997,-2.13701671034694,-1.7138007635614834
Poland,,2023-11-11,3.4893180419825995,-2.4145556228583773,-1.8333018179670635
Poland,,2023-11-12,3.77440756186018,-2.6860594037889296,-1.950766058956993
Poland,,2023-11-13,4.053458834802787,-2.9508494350827057,-2.066062982792325
Poland,,2023-11-14,4.326025438301525,-3.2082638795615255,-2.1790644936412447
Poland,,2023-11-15,4.59167132393514,-3.457659335172898,-2.2896450458947384
Poland,,2023-11-16,4.849971514954765,-3.6984124431605103,-2.3976817836487045
Poland,,2023-11-17,5.100512786155874,-3.9299214461361895,-2.5030546771979165
Poland,,2023-11-18,5.342894324950496,-4.151607692160054,-2.605646656389929
Poland,,2023-11-19,5.576728372581867,-4.362917081069068,-2.7053437406911125
Poland,,2023-11-20,5.80164084445571,-4.563321449438641,-2.802035165819877
Poland,,2023-11-21,6.017271928595796,-4.752319890716488,-2.895613506806741
Poland,,2023-11-22,6.223276661266382,-4.9294400072279005,-2.9859747973442796
Poland,,2023-11-23,6.419325478840454,-5.094239090923973,-3.0730186452946673
Poland,,2023-11-24,6.605104745031449,-5.2463052299212105,-3.156648344226089
Poland,,2023-11-25,6.780317252644257,-5.385258338066548,-3.2367709808544203
Poland,,2023-11-26,6.944682699043373,-5.510751104955048,-3.313297538270582
Poland,,2023-11-27,7.097938134577315,-5.622469864024857,-3.3861429948391617
Poland,,2023-11-28,7.23983838324198,-5.720135376560306,-3.4552264186580985
Poland,,2023-11-29,7.370156434909942,-5.803503529643295,-3.520471057474648
Poland,,2023-11-30,7.4886838084982355,-5.872365946308363,-3.581804423957859
Poland,,2023-12-01,7.595230885493627,-5.926550506376726,-3.6391583762325337
Poland,,2023-12-02,7.6896272133017165,-5.9659217766669865,-3.6924691935854383
Poland,,2023-12-03,7.771721777934841,-5.990381349507582,-3.741677647259496
Poland,,2023-12-04,7.841383245602161,-5.999868088704709,-3.786729066257491
Poland,,2023-12-05,7.898500172815728,-5.994358282350968,-3.827573398081951
Poland,,2023-12-06,7.942981184676297,-5.973865702092795,-3.864165264343904
Poland,,2023-12-07,7.974755121053666,-5.938441568708509,-3.8964640111786104
Poland,,2023-12-08,7.993771150427709,-5.8881744240830365,-3.924433754412388
Poland,,2023-12-09,7.999998851207965,-5.823189909899298,-3.9480434194301943
Poland,,2023-12-10,7.993428260401689,-5.7436504535995105,-3.96726677569979
Poland,,2023-12-11,7.9740698895525215,-5.649754862401057,-3.9820824659140617
Poland,,2023-12-12,7.941954707924255,-5.5417378263820565,-3.9924740297191885
Poland,,2023-12-13,7.897134092956623,-5.419869331878371,-3.998429922002218
Poland,,2023-12-14,7.839679748072351,-5.284453986658333,-3.999943525717778
Poland,,2023-12-15,7.7696835879669806,-5.135830258562123,-3.9970131592396787
Poland,,2023-12-16,7.687257591564964,-4.974369629508203,-3.9896420782292075
Poland,,2023-12-17,7.592533622877251,-4.800475666982138,-3.9778384720180586
Poland,,2023-12-18,7.485663220047072,-4.614583015328017,-3.9616154545099325
Poland,,2023-12-19,7.366817352921139,-4.417156309363896,-3.940991049610863
Poland,,2023-12-20,7.236186149534418,-4.208689013036958,-3.915988171204519
Poland,,2023-12-21,7.093978591945825,-3.989702186020295,-3.8866345976946843
Poland,,2023-12-22,6.940422181911507,-3.760743181335315,-3.852962941143246
Poland,,2023-12-23,6.775762576930566,-3.522384277254185,-3.8150106110378874
Poland,,2023-12-24,6.600263197245462,-3.2752212469021194,-3.7728197727298656
Poland,,2023-12-25,6.41420480442582,-3.0198718691351205,-3.726437300587941
Poland,,2023-12-26,6.217885052209776,-2.7569743844141508,-3.675914725920608
Poland,,2023-12-27,6.011618010321632,-2.4871858995366507,-3.621308179724329
Poland,,2023-12-28,5.795733662027085,-2.2111807452116867,-3.562678330321561
Poland,,2023-12-29,5.570577376230536,-1.929648790584284,-3.5000903159577867
Poland,,2023-12-30,5.33650935495848,-1.6432937189221637,-3.43361367243232
Poland,,2023-12-31,5.093904057113103,-1.3528312687735635,-3.3633222558435034
Poland,,2024-01-01,4.843149599417923,-1.0589874449939352,-3.2892941605339487
Poland,,2024-01-02,4.584647135513819,-0.762496704111822,-3.211611632327144
Poland,,2024-01-03,4.31881021419874,-0.4641001185699517,-3.130360977151569
Poland,,2024-01-04,4.046064117838031,-0.1645435244304106,-3.0456324651541635
Poland,,2024-01-05,3.7668451820030935,0.13542434282759552,-2.9575202304094144
Poland,,2024-01-06,3.481600097427733,0.435053719756167,-2.8661221663356997
Poland,,2024-01-07,3.19078519539823,0.7335956889569456,-2.7715398169347827
Poland,,2024-01-08,2.8948657177206294,1.0303040509846653,-2.6738782639756637
Poland,,2024-01-09,2.594315072433093,1.3244371894568163,-2.57324601024783
Poland,,2024-01-10,2.2896140764540287,1.6152599247088801,-2.469754859013847
Poland,,2024-01-11,1.9812501863775362,1.9020453513602793,-2.36351978979489
