fecha,comunidad_autonoma,sexo,grupo_edad,num_casos,num_hosp,num_uci,num_def
2021-02-01,Navarre,M,40-59,348,48,8,4
2021-02-01,Navarre,M,60-79,452,76,13,9
2021-02-01,Navarre,M,80+,663,132,23,17
2021-02-01,Navarre,F,0-19,179,14,2,0
2021-02-01,Navarre,F,20-39,248,27,4,1
2021-02-01,Navarre,F,40-59,289,40,7,4
2021-02-01,Navarre,F,60-79,361,61,10,7
2021-02-01,Navarre,F,80+,553,110,19,14
2021-03-01,Navarre,M,0-19,291,23,4,0
2021-03-01,Navarre,M,20-39,401,44,7,3
2021-03-01,Navarre,M,40-59,478,66,11,6
2021-03-01,Navarre,M,60-79,683,116,20,13
2021-03-01,Navarre,M,80+,851,170,30,22
2021-03-01,Navarre,F,0-19,265,21,3,0
2021-03-01,Navarre,F,20-39,301,33,5,2
2021-03-01,Navarre,F,40-59,421,58,10,5
2021-03-01,Navarre,F,60-79,555,94,16,11
2021-03-01,Navarre,F,80+,703,140,25,18
2021-04-01,Navarre,M,0-19,378,30,5,0
2021-04-01,Navarre,M,20-39,482,53,9,3
2021-04-01,Navarre,M,40-59,536,75,13,7
2021-04-01,Navarre,M,60-79,738,125,22,14
2021-04-01,Navarre,M,80+,1065,213,38,27
2021-04-01,Navarre,F,0-19,296,23,4,0
2021-04-01,Navarre,F,20-39,351,38,6,2
2021-04-01,Navarre,F,40-59,456,63,11,6
2021-04-01,Navarre,F,60-79,619,105,18,12
2021-04-01,Navarre,F,80+,828,165,29,21
2021-05-01,Navarre,M,0-19,420,33,5,0
2021-05-01,Navarre,M,20-39,506,55,9,4
2021-05-01,Navarre,M,40-59,597,83,14,8
2021-05-01,Navarre,M,60-79,835,141,25,16
2021-05-01,Navarre,M,80+,1088,217,39,28
2021-05-01,Navarre,F,0-19,316,25,4,0
2021-05-01,Navarre,F,20-39,358,39,7,2
2021-05-01,Navarre,F,40-59,477,66,11,6
2021-05-01,Navarre,F,60-79,685,116,20,13
2021-05-01,Navarre,F,80+,946,189,34,24
2021-06-01,Navarre,M,0-19,314,25,4,0
2021-06-01,Navarre,M,20-39,455,50,9,3
2021-06-01,Navarre,M,40-59,595,83,14,8
2021-06-01,Navarre,M,60-79,752,127,22,15
2021-06-01,Navarre,M,80+,1052,210,37,27
2021-06-01,Navarre,F,0-19,302,24,4,0
2021-06-01,Navarre,F,20-39,378,41,7,3
2021-06-01,Navarre,F,40-59,414,57,10,5
2021-06-01,Navarre,F,60-79,592,100,18,11
2021-06-01,Navarre,F,80+,868,173,31,22
2021-07-01,Navarre,M,0-19,243,19,3,0
2021-07-01,Navarre,M,20-39,418,45,8,3
2021-07-01,Navarre,M,40-59,471,65,11,6
2021-07-01,Navarre,M,60-79,733,124,22,14
2021-07-01,Navarre,M,80+,1005,201,36,26
2021-07-01,Navarre,F,0-19,213,17,3,0
2021-07-01,Navarre,F,20-39,357,39,7,2
2021-07-01,Navarre,F,40-59,390,54,9,5
2021-07-01,Navarre,F,60-79,550,93,16,11
2021-07-01,Navarre,F,80+,823,164,29,21
2021-08-01,Navarre,M,0-19,238,19,3,0
2021-08-01,Navarre,M,20-39,351,38,6,2
2021-08-01,Navarre,M,40-59,404,56,10,5
2021-08-01,Navarre,M,60-79,610,103,18,12
2021-08-01,Navarre,M,80+,694,138,24,18
2021-08-01,Navarre,F,0-19,193,15,2,0
2021-08-01,Navarre,F,20-39,293,32,5,2
2021-08-01,Navarre,F,40-59,333,46,8,4
2021-08-01,Navarre,F,60-79,497,84,15,9
2021-08-01,Navarre,F,80+,684,136,24,17
2021-09-01,Navarre,M,0-19,172,13,2,0
2021-09-01,Navarre,M,20-39,370,40,7,2
2021-09-01,Navarre,M,40-59,326,45,8,4
2021-09-01,Navarre,M,60-79,530,90,16,10
2021-09-01,Navarre,M,80+,681,136,24,17
2021-09-01,Navarre,F,0-19,161,12,2,0
2021-09-01,Navarre,F,20-39,239,26,4,1
2021-09-01,Navarre,F,40-59,301,42,7,4
2021-09-01,Navarre,F,60-79,408,69,12,8
2021-09-01,Navarre,F,80+,526,105,18,13
2021-10-01,Navarre,M,0-19,194,15,2,0
2021-10-01,Navarre,M,20-39,264,29,5,2
2021-10-01,Navarre,M,40-59,309,43,7,4
2021-10-01,Navarre,M,60-79,436,74,13,8
2021-10-01,Navarre,M,80+,598,119,21,15
2021-10-01,Navarre,F,0-19,152,12,2,0
2021-10-01,Navarre,F,20-39,248,27,4,1
2021-10-01,Navarre,F,40-59,286,40,7,4
2021-10-01,Navarre,F,60-79,436,74,13,8
2021-10-01,Navarre,F,80+,451,90,16,11
2021-11-01,Navarre,M,0-19,228,18,3,0
2021-11-01,Navarre,M,20-39,305,33,5,2
2021-11-01,Navarre,M,40-59,391,54,9,5
2021-11-01,Navarre,M,60-79,510,86,15,10
2021-11-01,Navarre,M,80+,667,133,23,17
2021-11-01,Navarre,F,0-19,180,14,2,0
2021-11-01,Navarre,F,20-39,227,24,4,1
2021-11-01,Navarre,F,40-59,318,44,7,4
2021-11-01,Navarre,F,60-79,343,58,10,6
2021-11-01,Navarre,F,80+,573,114,20,14
2021-12-01,Navarre,M,0-19,245,19,3,0
2021-12-01,Navarre,M,20-39,337,37,6,2
2021-12-01,Navarre,M,40-59,415,58,10,5
2021-12-01,Navarre,M,60-79,558,94,16,11
2021-12-01,Navarre,M,80+,813,162,29,21
2021-12-01,Navarre,F,0-19,298,23,4,0
2021-12-01,Navarre,F,20-39,324,35,6,2
2021-12-01,Navarre,F,40-59,328,45,8,4
2021-12-01,Navarre,F,60-79,479,81,14,9
2021-12-01,Navarre,F,80+,653,130,23,16
2022-01-01,Navarre,M,0-19,258,20,3,0
2022-01-01,Navarre,M,20-39,371,40,7,2
2022-01-01,Navarre,M,40-59,489,68,12,6
2022-01-01,Navarre,M,60-79,678,115,20,13
2022-01-01,Navarre,M,80+,851,170,30,22
2022-01-01,Navarre,F,0-19,212,16,2,0
2022-01-01,Navarre,F,20-39,351,38,6,2
2022-01-01,Navarre,F,40-59,402,56,10,5
2022-01-01,Navarre,F,60-79,578,98,17,11
2022-01-01,Navarre,F,80+,694,138,24,18
2022-02-01,Navarre,M,0-19,391,31,5,0
2022-02-01,Navarre,M,20-39,412,45,8,3
2022-02-01,Navarre,M,40-59,489,68,12,6
2022-02-01,Navarre,M,60-79,731,124,22,14
2022-02-01,Navarre,M,80+,974,194,34,25
2022-02-01,Navarre,F,0-19,261,20,3,0
2022-02-01,Navarre,F,20-39,372,40,7,2
2022-02-01,Navarre,F,40-59,444,62,11,6
2022-02-01,Navarre,F,60-79,574,97,17,11
2022-02-01,Navarre,F,80+,838,167,30,21
2022-03-01,Navarre,M,0-19,331,26,4,0
2022-03-01,Navarre,M,20-39,519,57,10,4
2022-03-01,Navarre,M,40-59,578,80,14,8
2022-03-01,Navarre,M,60-79,749,127,22,14
2022-03-01,Navarre,M,80+,1019,203,36,26
2022-03-01,Navarre,F,0-19,273,21,3,0
2022-03-01,Navarre,F,20-39,360,39,7,2
2022-03-01,Navarre,F,40-59,437,61,10,6
2022-03-01,Navarre,F,60-79,652,110,19,13
2022-03-01,Navarre,F,80+,822,164,29,21
2022-04-01,Navarre,M,0-19,385,30,5,0
2022-04-01,Navarre,M,20-39,494,54,9,3
2022-04-01,Navarre,M,40-59,586,82,14,8
2022-04-01,Navarre,M,60-79,752,127,22,15
2022-04-01,Navarre,M,80+,1099,219,39,28
2022-04-01,Navarre,F,0-19,280,22,3,0
2022-04-01,Navarre,F,20-39,379,41,7,3
2022-04-01,Navarre,F,40-59,486,68,12,6
2022-04-01,Navarre,F,60-79,590,100,18,11
2022-04-01,Navarre,F,80+,832,166,29,21
2022-05-01,Navarre,M,0-19,298,23,4,0
2022-05-01,Navarre,M,20-39,484,53,9,3
2022-05-01,Navarre,M,40-59,568,79,14,7
2022-05-01,Navarre,M,60-79,789,134,24,15
2022-05-01,Navarre,M,80+,1014,202,36,26
2022-05-01,Navarre,F,0-19,288,23,4,0
2022-05-01,Navarre,F,20-39,384,42,7,3
2022-05-01,Navarre,F,40-59,436,61,10,6
2022-05-01,Navarre,F,60-79,631,107,19,12
2022-05-01,Navarre,F,80+,850,170,30,22
2022-06-01,Navarre,M,0-19,298,23,4,0
2022-06-01,Navarre,M,20-39,454,49,8,3
2022-06-01,Navarre,M,40-59,540,75,13,7
2022-06-01,Navarre,M,60-79,720,122,21,14
2022-06-01,Navarre,M,80+,984,196,35,25
2022-06-01,Navarre,F,0-19,220,17,3,0
2022-06-01,Navarre,F,20-39,373,41,7,2
2022-06-01,Navarre,F,40-59,420,58,10,5
2022-06-01,Navarre,F,60-79,562,95,17,11
2022-06-01,Navarre,F,80+,808,161,28,21
2022-07-01,Navarre,M,0-19,332,26,4,0
2022-07-01,Navarre,M,20-39,448,49,8,3
2022-07-01,Navarre,M,40-59,515,72,12,7
2022-07-01,Navarre,M,60-79,691,117,21,13
2022-07-01,Navarre,M,80+,994,198,35,25
2022-07-01,Navarre,F,0-19,181,14,2,0
2022-07-01,Navarre,F,20-39,386,42,7,3
2022-07-01,Navarre,F,40-59,378,52,9,5
2022-07-01,Navarre,F,60-79,537,91,16,10
2022-07-01,Navarre,F,80+,782,156,28,20
2022-08-01,Navarre,M,0-19,383,30,5,0
2022-08-01,Navarre,M,20-39,504,55,9,4
2022-08-01,Navarre,M,40-59,566,79,14,7
2022-08-01,Navarre,M,60-79,737,125,22,14
2022-08-01,Navarre,M,80+,943,188,33,24
2022-08-01,Navarre,F,0-19,264,21,3,0
2022-08-01,Navarre,F,20-39,355,39,7,2
2022-08-01,Navarre,F,40-59,421,58,10,5
2022-08-01,Navarre,F,60-79,599,101,18,11
2022-08-01,Navarre,F,80+,803,160,28,20
2022-09-01,Navarre,M,0-19,368,29,5,0
2022-09-01,Navarre,M,20-39,430,47,8,3
2022-09-01,Navarre,M,40-59,588,82,14,8
2022-09-01,Navarre,M,60-79,755,128,23,15
2022-09-01,Navarre,M,80+,1063,212,38,27
2022-09-01,Navarre,F,0-19,289,23,4,0
2022-09-01,Navarre,F,20-39,366,40,7,2
2022-09-01,Navarre,F,40-59,484,67,12,6
2022-09-01,Navarre,F,60-79,633,107,19,12
2022-09-01,Navarre,F,80+,860,172,30,22
2022-10-01,Navarre,M,0-19,363,29,5,0
2022-10-01,Navarre,M,20-39,534,58,10,4
2022-10-01,Navarre,M,40-59,624,87,15,8
2022-10-01,Navarre,M,60-79,863,146,26,17
2022-10-01,Navarre,M,80+,1178,235,42,30
2022-10-01,Navarre,F,0-19,290,23,4,0
2022-10-01,Navarre,F,20-39,488,53,9,3
2022-10-01,Navarre,F,40-59,542,75,13,7
2022-10-01,Navarre,F,60-79,694,117,21,13
2022-10-01,Navarre,F,80+,975,195,35,25
2022-11-01,Navarre,M,0-19,383,30,5,0
2022-11-01,Navarre,M,20-39,578,63,11,4
2022-11-01,Navarre,M,40-59,700,98,17,9
2022-11-01,Navarre,M,60-79,909,154,27,18
2022-11-01,Navarre,M,80+,1313,262,47,34
2022-11-01,Navarre,F,0-19,323,25,4,0
2022-11-01,Navarre,F,20-39,473,52,9,3
2022-11-01,Navarre,F,40-59,563,78,14,7
2022-11-01,Navarre,F,60-79,863,146,26,17
2022-11-01,Navarre,F,80+,1045,209,37,27
2022-12-01,Navarre,M,0-19,378,30,5,0
2022-12-01,Navarre,M,20-39,581,63,11,4
2022-12-01,Navarre,M,40-59,778,108,19,10
2022-12-01,Navarre,M,60-79,1047,177,31,20
2022-12-01,Navarre,M,80+,1365,273,49,35
2022-12-01,Navarre,F,0-19,399,31,5,0
2022-12-01,Navarre,F,20-39,537,59,10,4
2022-12-01,Navarre,F,40-59,612,85,15,8
2022-12-01,Navarre,F,60-79,816,138,24,16
2022-12-01,Navarre,F,80+,1139,227,40,29
2023-01-01,Navarre,M,0-19,474,37,6,0
2023-01-01,Navarre,M,20-39,652,71,12,5
2023-01-01,Navarre,M,40-59,748,104,18,10
2023-01-01,Navarre,M,60-79,1019,173,31,20
2023-01-01,Navarre,M,80+,1468,293,52,38
2023-01-01,Navarre,F,0-19,374,29,5,0
2023-01-01,Navarre,F,20-39,549,60,10,4
2023-01-01,Navarre,F,40-59,644,90,16,9
2023-01-01,Navarre,F,60-79,846,143,25,16
2023-01-01,Navarre,F,80+,1155,231,41,30
2023-02-01,Navarre,M,0-19,458,36,6,0
2023-02-01,Navarre,M,20-39,637,70,12,5
2023-02-01,Navarre,M,40-59,747,104,18,10
2023-02-01,Navarre,M,60-79,965,164,29,19
2023-02-01,Navarre,M,80+,1367,273,49,35
2023-02-01,Navarre,F,0-19,351,28,5,0
2023-02-01,Navarre,F,20-39,495,54,9,3
2023-02-01,Navarre,F,40-59,685,95,17,9
2023-02-01,Navarre,F,60-79,760,129,23,15
2023-02-01,Navarre,F,80+,1138,227,40,29
2023-03-01,Navarre,M,0-19,365,29,5,0
2023-03-01,Navarre,M,20-39,563,61,10,4
2023-03-01,Navarre,M,40-59,748,104,18,10
2023-03-01,Navarre,M,60-79,866,147,26,17
2023-03-01,Navarre,M,80+,1209,241,43,31
2023-03-01,Navarre,F,0-19,319,25,4,0
2023-03-01,Navarre,F,20-39,432,47,8,3
2023-03-01,Navarre,F,40-59,575,80,14,8
2023-03-01,Navarre,F,60-79,716,121,21,14
2023-03-01,Navarre,F,80+,1026,205,36,26
2023-04-01,Navarre,M,0-19,294,23,4,0
2023-04-01,Navarre,M,20-39,423,46,8,3
2023-04-01,Navarre,M,40-59,566,79,14,7
2023-04-01,Navarre,M,60-79,717,121,21,14
2023-04-01,Navarre,M,80+,1097,219,39,28
2023-04-01,Navarre,F,0-19,227,18,3,0
2023-04-01,Navarre,F,20-39,359,39,7,2
2023-04-01,Navarre,F,40-59,481,67,12,6
2023-04-01,Navarre,F,60-79,608,103,18,12
2023-04-01,Navarre,F,80+,814,162,29,21
2023-05-01,Navarre,M,0-19,329,26,4,0
2023-05-01,Navarre,M,20-39,353,38,6,2
2023-05-01,Navarre,M,40-59,454,63,11,6
2023-05-01,Navarre,M,60-79,607,103,18,12
2023-05-01,Navarre,M,80+,865,173,31,22
2023-05-01,Navarre,F,0-19,233,18,3,0
2023-05-01,Navarre,F,20-39,289,31,5,2
2023-05-01,Navarre,F,40-59,367,51,9,5
2023-05-01,Navarre,F,60-79,495,84,15,9
2023-05-01,Navarre,F,80+,713,142,25,18
2023-06-01,Navarre,M,0-19,167,13,2,0
2023-06-01,Navarre,M,20-39,350,38,6,2
2023-06-01,Navarre,M,40-59,324,45,8,4
2023-06-01,Navarre,M,60-79,463,78,14,9
2023-06-01,Navarre,M,80+,602,120,21,15
2023-06-01,Navarre,F,0-19,126,10,1,0
2023-06-01,Navarre,F,20-39,210,23,4,1
2023-06-01,Navarre,F,40-59,255,35,6,3
2023-06-01,Navarre,F,60-79,366,62,11,7
2023-06-01,Navarre,F,80+,492,98,17,12
2023-07-01,Navarre,M,0-19,164,13,2,0
2023-07-01,Navarre,M,20-39,181,19,3,1
2023-07-01,Navarre,M,40-59,219,30,5,3
2023-07-01,Navarre,M,60-79,316,53,9,6
2023-07-01,Navarre,M,80+,481,96,17,12
2023-07-01,Navarre,F,0-19,124,9,1,0
2023-07-01,Navarre,F,20-39,165,18,3,1
2023-07-01,Navarre,F,40-59,158,22,3,2
2023-07-01,Navarre,F,60-79,234,39,7,4
2023-07-01,Navarre,F,80+,331,66,11,8
2023-08-01,Navarre,M,0-19,134,10,1,0
2023-08-01,Navarre,M,20-39,152,16,2,1
2023-08-01,Navarre,M,40-59,138,19,3,1
2023-08-01,Navarre,M,60-79,201,34,6,4
2023-08-01,Navarre,M,80+,276,55,9,7
2023-08-01,Navarre,F,0-19,51,4,0,0
2023-08-01,Navarre,F,20-39,125,13,2,1
2023-08-01,Navarre,F,40-59,125,17,3,1
2023-08-01,Navarre,F,60-79,241,40,7,4
2023-08-01,Navarre,F,80+,283,56,10,7
2023-09-01,Navarre,M,0-19,99,7,1,0
2023-09-01,Navarre,M,20-39,105,11,1,0
2023-09-01,Navarre,M,40-59,90,12,2,1
2023-09-01,Navarre,M,60-79,154,26,4,3
2023-09-01,Navarre,M,80+,177,35,6,4
2023-09-01,Navarre,F,0-19,97,7,1,0
2023-09-01,Navarre,F,20-39,82,9,1,0
2023-09-01,Navarre,F,40-59,91,12,2,1
2023-09-01,Navarre,F,60-79,115,19,3,2
2023-09-01,Navarre,F,80+,206,41,7,5
2023-10-01,Navarre,M,0-19,0,0,0,0
2023-10-01,Navarre,M,20-39,105,11,1,0
2023-10-01,Navarre,M,40-59,54,7,1,0
2023-10-01,Navarre,M,60-79,38,6,1,0
2023-10-01,Navarre,M,80+,88,17,3,2
2023-10-01,Navarre,F,0-19,0,0,0,0
2023-10-01,Navarre,F,20-39,60,6,1,0
2023-10-01,Navarre,F,40-59,18,2,0,0
2023-10-01,Navarre,F,60-79,70,11,1,1
2023-10-01,Navarre,F,80+,124,24,4,3
2023-11-01,Navarre,M,0-19,0,0,0,0
2023-11-01,Navarre,M,20-39,19,2,0,0
2023-11-01,Navarre,M,40-59,0,0,0,0
2023-11-01,Navarre,M,60-79,32,5,0,0
2023-11-01,Navarre,M,80+,138,27,4,3
2023-11-01,Navarre,F,0-19,39,3,0,0
2023-11-01,Navarre,F,20-39,14,1,0,0
2023-11-01,Navarre,F,40-59,8,1,0,0
2023-11-01,Navarre,F,60-79,35,5,0,0
2023-11-01,Navarre,F,80+,53,10,1,1
2023-12-01,Navarre,M,0-19,0,0,0,0
2023-12-01,Navarre,M,20-39,30,3,0,0
2023-12-01,Navarre,M,40-59,0,0,0,0
2023-12-01,Navarre,M,60-79,0,0,0,0
2023-12-01,Navarre,M,80+,42,8,1,1
2023-12-01,Navarre,F,0-19,0,0,0,0
2023-12-01,Navarre,F,20-39,33,3,0,0
2023-12-01,Navarre,F,40-59,13,1,0,0
2023-12-01,Navarre,F,60-79,0,0,0,0
2023-12-01,Navarre,F,80+,29,5,0,0
2024-01-01,Navarre,M,0-19,0,0,0,0
2024-01-01,Navarre,M,20-39,27,2,0,0
2024-01-01,Navarre,M,40-59,0,0,0,0
2024-01-01,Navarre,M,60-79,66,11,1,1
2024-01-01,Navarre,M,80+,47,9,1,1
2024-01-01,Navarre,F,0-19,0,0,0,0
2024-01-01,Navarre,F,20-39,0,0,0,0
2024-01-01,Navarre,F,40-59,0,0,0,0
2024-01-01,Navarre,F,60-79,0,0,0,0
2024-01-01,Navarre,F,80+,67,13,2,1
2024-02-01,Navarre,M,0-19,1,0,0,0
2024-02-01,Navarre,M,20-39,31,3,0,0
2024-02-01,Navarre,M,40-59,0,0,0,0
2024-02-01,Navarre,M,60-79,0,0,0,0
2024-02-01,Navarre,M,80+,6,1,0,0
2024-02-01,Navarre,F,0-19,35,2,0,0
2024-02-01,Navarre,F,20-39,11,1,0,0
2024-02-01,Navarre,F,40-59,0,0,0,0
2024-02-01,Navarre,F,60-79,52,8,1,1
2024-02-01,Navarre,F,80+,0,0,0,0
2024-03-01,Navarre,M,0-19,0,0,0,0
2024-03-01,Navarre,M,20-39,0,0,0,0
2024-03-01,Navarre,M,40-59,20,2,0,0
2024-03-01,Navarre,M,60-79,5,0,0,0
2024-03-01,Navarre,M,80+,6,1,0,0
2024-03-01,Navarre,F,0-19,0,0,0,0
2024-03-01,Navarre,F,20-39,0,0,0,0
2024-03-01,Navarre,F,40-59,0,0,0,0
2024-03-01,Navarre,F,60-79,15,2,0,0
2024-03-01,Navarre,F,80+,21,4,0,0
2024-04-01,Navarre,M,0-19,0,0,0,0
2024-04-01,Navarre,M,20-39,29,3,0,0
2024-04-01,Navarre,M,40-59,0,0,0,0
2024-04-01,Navarre,M,60-79,0,0,0,0
2024-04-01,Navarre,M,80+,7,1,0,0
2024-04-01,Navarre,F,0-19,0,0,0,0
2024-04-01,Navarre,F,20-39,7,0,0,0
2024-04-01,Navarre,F,40-59,0,0,0,0
2024-04-01,Navarre,F,60-79,0,0,0,0
2024-04-01,Navarre,F,80+,0,0,0,0
2024-05-01,Navarre,M,0-19,0,0,0,0
2024-05-01,Navarre,M,20-39,48,5,0,0
2024-05-01,Navarre,M,40-59,0,0,0,0
2024-05-01,Navarre,M,60-79,19,3,0,0
2024-05-01,Navarre,M,80+,71,14,2,1
2024-05-01,Navarre,F,0-19,12,0,0,0
2024-05-01,Navarre,F,20-39,0,0,0,0
2024-05-01,Navarre,F,40-59,0,0,0,0
2024-05-01,Navarre,F,60-79,0,0,0,0
2024-05-01,Navarre,F,80+,0,0,0,0
2024-06-01,Navarre,M,0-19,0,0,0,0
2024-06-01,Navarre,M,20-39,29,3,0,0
2024-06-01,Navarre,M,40-59,30,4,0,0
2024-06-01,Navarre,M,60-79,0,0,0,0
2024-06-01,Navarre,M,80+,0,0,0,0
2024-06-01,Navarre,F,0-19,0,0,0,0
2024-06-01,Navarre,F,20-39,18,1,0,0
2024-06-01,Navarre,F,40-59,34,4,0,0
2024-06-01,Navarre,F,60-79,81,13,2,1
2024-06-01,Navarre,F,80+,0,0,0,0
2024-07-01,Navarre,M,0-19,0,0,0,0
2024-07-01,Navarre,M,20-39,17,1,0,0
2024-07-01,Navarre,M,40-59,0,0,0,0
2024-07-01,Navarre,M,60-79,0,0,0,0
2024-07-01,Navarre,M,80+,0,0,0,0
2024-07-01,Navarre,F,0-19,0,0,0,0
2024-07-01,Navarre,F,20-39,3,0,0,0
2024-07-01,Navarre,F,40-59,0,0,0,0
2024-07-01,Navarre,F,60-79,38,6,1,0
2024-07-01,Navarre,F,80+,0,0,0,0
2024-08-01,Navarre,M,0-19,0,0,0,0
2024-08-01,Navarre,M,20-39,0,0,0,0
2024-08-01,Navarre,M,40-59,0,0,0,0
2024-08-01,Navarre,M,60-79,0,0,0,0
2024-08-01,Navarre,M,80+,19,3,0,0
2024-08-01,Navarre,F,0-19,0,0,0,0
2024-08-01,Navarre,F,20-39,27,2,0,0
2024-08-01,Navarre,F,40-59,0,0,0,0
2024-08-01,Navarre,F,60-79,0,0,0,0
2024-08-01,Navarre,F,80+,0,0,0,0
2024-09-01,Navarre,M,0-19,28,2,0,0
2024-09-01,Navarre,M,20-39,20,2,0,0
2024-09-01,Navarre,M,40-59,19,2,0,0
2024-09-01,Navarre,M,60-79,46,7,1,0
2024-09-01,Navarre,M,80+,0,0,0,0
2024-09-01,Navarre,F,0-19,40,3,0,0
2024-09-01,Navarre,F,20-39,0,0,0,0
2024-09-01,Navarre,F,40-59,0,0,0,0
2024-09-01,Navarre,F,60-79,22,3,0,0
2024-09-01,Navarre,F,80+,0,0,0,0
2024-10-01,Navarre,M,0-19,17,1,0,0
2024-10-01,Navarre,M,20-39,3,0,0,0
2024-10-01,Navarre,M,40-59,32,4,0,0
2024-10-01,Navarre,M,60-79,0,0,0,0
2024-10-01,Navarre,M,80+,1,0,0,0
2024-10-01,Navarre,F,0-19,15,1,0,0
2024-10-01,Navarre,F,20-39,0,0,0,0
2024-10-01,Navarre,F,40-59,0,0,0,0
2024-10-01,Navarre,F,60-79,14,2,0,0
2024-10-01,Navarre,F,80+,0,0,0,0
2024-11-01,Navarre,M,0-19,0,0,0,0
2024-11-01,Navarre,M,20-39,0,0,0,0
2024-11-01,Navarre,M,40-59,47,6,1,0
2024-11-01,Navarre,M,60-79,0,0,0,0
2024-11-01,Navarre,M,80+,0,0,0,0
2024-11-01,Navarre,F,0-19,0,0,0,0
2024-11-01,Navarre,F,20-39,0,0,0,0
2024-11-01,Navarre,F,40-59,19,2,0,0
2024-11-01,Navarre,F,60-79,25,4,0,0
2024-11-01,Navarre,F,80+,3,0,0,0
2024-12-01,Navarre,M,0-19,28,2,0,0
2024-12-01,Navarre,M,20-39,21,2,0,0
2024-12-01,Navarre,M,40-59,33,4,0,0
2024-12-01,Navarre,M,60-79,29,4,0,0
2024-12-01,Navarre,M,80+,47,9,1,1
2024-12-01,Navarre,F,0-19,0,0,0,0
2024-12-01,Navarre,F,20-39,0,0,0,0
2024-12-01,Navarre,F,40-59,19,2,0,0
2024-12-01,Navarre,F,60-79,23,3,0,0
2024-12-01,Navarre,F,80+,47,9,1,1
2020-01-01,Valencian Community,M,0-19,81,6,1,0
2020-01-01,Valencian Community,M,20-39,51,5,0,0
2020-01-01,Valencian Community,M,40-59,46,6,1,0
2020-01-01,Valencian Community,M,60-79,11,1,0,0
2020-01-01,Valencian Community,M,80+,82,16,2,2
2020-01-01,Valencian Community,F,0-19,2,0,0,0
2020-01-01,Valencian Community,F,20-39,33,3,0,0
2020-01-01,Valencian Community,F,40-59,34,4,0,0
2020-01-01,Valencian Community,F,60-79,57,9,1,1
2020-01-01,Valencian Community,F,80+,56,11,1,1
2020-02-01,Valencian Community,M,0-19,75,6,1,0
2020-02-01,Valencian Community,M,20-39,0,0,0,0
2020-02-01,Valencian Community,M,40-59,87,12,2,1
2020-02-01,Valencian Community,M,60-79,145,24,4,2
2020-02-01,Valencian Community,M,80+,206,41,7,5
2020-02-01,Valencian Community,F,0-19,61,4,0,0
2020-02-01,Valencian Community,F,20-39,106,11,1,0
2020-02-01,Valencian Community,F,40-59,72,10,1,1
2020-02-01,Valencian Community,F,60-79,89,15,2,1
2020-02-01,Valencian Community,F,80+,138,27,4,3
2020-03-01,Valencian Community,M,0-19,83,6,1,0
2020-03-01,Valencian Community,M,20-39,96,10,1,0
2020-03-01,Valencian Community,M,40-59,128,17,3,1
2020-03-01,Valencian Community,M,60-79,157,26,4,3
2020-03-01,Valencian Community,M,80+,278,55,9,7
2020-03-01,Valencian Community,F,0-19,68,5,0,0
2020-03-01,Valencian Community,F,20-39,87,9,1,0
2020-03-01,Valencian Community,F,40-59,100,14,2,1
2020-03-01,Valencian Community,F,60-79,171,29,5,3
2020-03-01,Valencian Community,F,80+,238,47,8,6
2020-04-01,Valencian Community,M,0-19,90,7,1,0
2020-04-01,Valencian Community,M,20-39,139,15,2,1
2020-04-01,Valencian Community,M,40-59,242,33,5,3
2020-04-01,Valencian Community,M,60-79,244,41,7,4
2020-04-01,Valencian Community,M,80+,408,81,14,10
2020-04-01,Valencian Community,F,0-19,150,12,2,0
2020-04-01,Valencian Community,F,20-39,194,21,3,1
2020-04-01,Valencian Community,F,40-59,197,27,4,2
2020-04-01,Valencian Community,F,60-79,254,43,7,5
2020-04-01,Valencian Community,F,80+,388,77,13,10
2020-05-01,Valencian Community,M,0-19,88,7,1,0
2020-05-01,Valencian Community,M,20-39,212,23,4,1
2020-05-01,Valencian Community,M,40-59,297,41,7,4
2020-05-01,Valencian Community,M,60-79,352,59,10,7
2020-05-01,Valencian Community,M,80+,536,107,19,13
2020-05-01,Valencian Community,F,0-19,128,10,1,0
2020-05-01,Valencian Community,F,20-39,189,20,3,1
2020-05-01,Valencian Community,F,40-59,214,29,5,2
2020-05-01,Valencian Community,F,60-79,281,47,8,5
2020-05-01,Valencian Community,F,80+,391,78,14,10
2020-06-01,Valencian Community,M,0-19,180,14,2,0
2020-06-01,Valencian Community,M,20-39,222,24,4,1
2020-06-01,Valencian Community,M,40-59,323,45,8,4
2020-06-01,Valencian Community,M,60-79,413,70,12,8
2020-06-01,Valencian Community,M,80+,574,114,20,14
2020-06-01,Valencian Community,F,0-19,107,8,1,0
2020-06-01,Valencian Community,F,20-39,150,16,2,1
2020-06-01,Valencian Community,F,40-59,241,33,5,3
2020-06-01,Valencian Community,F,60-79,409,69,12,8
2020-06-01,Valencian Community,F,80+,481,96,17,12
2020-07-01,Valencian Community,M,0-19,143,11,1,0
2020-07-01,Valencian Community,M,20-39,241,26,4,1
2020-07-01,Valencian Community,M,40-59,295,41,7,4
2020-07-01,Valencian Community,M,60-79,324,55,9,6
2020-07-01,Valencian Community,M,80+,543,108,19,14
2020-07-01,Valencian Community,F,0-19,125,10,1,0
